publisher_id,publisher_name,size,view_rate,view_measurement_rate
1000493,autobild.de,0x0,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,411x749,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,393x753,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,686x1095,"0,000000000000000000","0,000000000000000000"
1000498,bz-berlin.de,300x600,"0,582631435505431326","0,927784901957242882"
1000500,finanzen.net,376x761,"0,000000000000000000","0,000000000000000000"
2212555,spiele.bild.de,728x600,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,320x699,"0,000000000000000000","0,000000000000000000"
1120688,sport1.de,300x50,"0,588972431077694236","0,988602576808721506"
1929304,framen.io,1x1,"0,000000000000000000","0,000000000000000000"
1576402,clever-tanken.de,728x600,"0,570833333333333333","0,012100433598870626"
1000527,travelbook.de,1000x300,"0,570660522273425499","0,993324432576769025"
1576400,motorsport-total.com,300x100,"1,000000000000000000","1,000000000000000000"
1000500,finanzen.net,424x851,"0,000000000000000000","0,000000000000000000"
1000524,techbook.de,0x0,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,432x856,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,455x945,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,373x933,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,376x738,"0,000000000000000000","0,000000000000000000"
1000527,travelbook.de,320x75,"0,131578947368421053","0,023646546359676416"
1000500,finanzen.net,1180x820,"0,000000000000000000","0,000000000000000000"
1000521,sportbild.de,320x480,"0,390651366857914276","0,484704727629641747"
1000498,bz-berlin.de,500x1000,"0,851517217865666553","0,525297752305901316"
1576400,motorsport-total.com,500x1000,"0,822312373225152130","0,958770906262154804"
1000511,musikexpress.de,1000x600,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,462x921,"0,000000000000000000","0,000000000000000000"
1860141,deals.bild.de,300x600,"0,375000000000000000","1,000000000000000000"
1000500,finanzen.net,424x813,"0,000000000000000000","0,000000000000000000"
1000533,welt.de,0x0,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,376x789,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,376x769,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,393x738,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,598x670,"0,000000000000000000","0,000000000000000000"
1000533,welt.de,800x250,"0,518945984487749957","0,809568092275828856"
1000500,finanzen.net,1440x900,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,411x884,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,455x917,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,376x728,"0,000000000000000000","0,000000000000000000"
1000527,travelbook.de,800x250,"0,775099588143947066","0,938920409521696409"
1000500,finanzen.net,375x762,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,424x836,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,960x600,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,776x393,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,384x759,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,1442x853,"0,000000000000000000","0,000000000000000000"
1000533,welt.de,320x75,"0,294283697953422724","0,523651145602365115"
1120688,sport1.de,1000x600,"1,000000000000000000","0,000016825669240994"
1000510,metal-hammer.de,3x3,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,360x777,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,347x694,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,351x739,"0,000000000000000000","0,000000000000000000"
1120688,sport1.de,250x250,"0,642857142857142857","1,000000000000000000"
1000521,sportbild.de,320x50,"0,725261980063457677","0,599673079957534098"
1000524,techbook.de,1000x600,"0,923076923076923077","0,011111111111111111"
1000500,finanzen.net,1138x663,"0,000000000000000000","0,000000000000000000"
1000511,musikexpress.de,320x75,"0,928571428571428571","0,006280843427545985"
1000500,finanzen.net,1316x761,"0,000000000000000000","0,000000000000000000"
1576399,formel1.de,300x250,"0,677753929423684526","0,854266435099507445"
1441955,myhomebook.de,300x250,"0,799259790620549127","0,908952600544299970"
1000500,finanzen.net,598x718,"0,000000000000000000","0,000000000000000000"
